Region,Year,Sexo,Grupo,Valor,Min,Max
Trindad y Tobago,2018,Femenino,Estandarizada edad," 122,84 "," 86,73 "," 169,94 "
Trindad y Tobago,2018,Femenino,Todas edades," 172,25 "," 122,11 "," 237,28 "
Trindad y Tobago,2018,Masculino,Estandarizada edad," 205,32 "," 143,20 "," 282,21 "
Trindad y Tobago,2018,Masculino,Todas edades," 229,49 "," 159,47 "," 316,86 "
Trindad y Tobago,2019,Femenino,Estandarizada edad," 118,56 "," 83,48 "," 164,30 "
Trindad y Tobago,2019,Femenino,Todas edades," 170,21 "," 120,41 "," 234,76 "
Trindad y Tobago,2019,Masculino,Estandarizada edad," 198,71 "," 138,72 "," 275,35 "
Trindad y Tobago,2019,Masculino,Todas edades," 228,06 "," 158,73 "," 317,36 "
Uruguay,2000,Femenino,Estandarizada edad," 157,31 "," 129,98 "," 181,73 "
Uruguay,2000,Femenino,Todas edades," 316,07 "," 259,53 "," 364,15 "
Uruguay,2000,Masculino,Estandarizada edad," 266,00 "," 225,74 "," 305,45 "
Uruguay,2000,Masculino,Todas edades," 322,27 "," 273,74 "," 369,61 "
Uruguay,2001,Femenino,Estandarizada edad," 159,97 "," 131,88 "," 184,94 "
Uruguay,2001,Femenino,Todas edades," 328,63 "," 268,78 "," 378,92 "
Uruguay,2001,Masculino,Estandarizada edad," 260,22 "," 221,43 "," 298,50 "
Uruguay,2001,Masculino,Todas edades," 321,55 "," 273,68 "," 368,51 "
Uruguay,2002,Femenino,Estandarizada edad," 151,25 "," 124,49 "," 175,12 "
Uruguay,2002,Femenino,Todas edades," 319,05 "," 260,24 "," 368,31 "
Uruguay,2002,Masculino,Estandarizada edad," 256,41 "," 218,25 "," 294,21 "
Uruguay,2002,Masculino,Todas edades," 321,80 "," 273,93 "," 368,94 "
Uruguay,2003,Femenino,Estandarizada edad," 157,18 "," 129,18 "," 182,16 "
Uruguay,2003,Femenino,Todas edades," 342,11 "," 278,55 "," 395,06 "
Uruguay,2003,Masculino,Estandarizada edad," 268,28 "," 227,77 "," 308,62 "
Uruguay,2003,Masculino,Todas edades," 342,17 "," 290,63 "," 393,14 "
Uruguay,2004,Femenino,Estandarizada edad," 152,82 "," 125,51 "," 177,40 "
Uruguay,2004,Femenino,Todas edades," 336,47 "," 273,81 "," 389,06 "
Uruguay,2004,Masculino,Estandarizada edad," 256,41 "," 217,62 "," 295,26 "
Uruguay,2004,Masculino,Todas edades," 328,11 "," 278,62 "," 377,34 "
Uruguay,2005,Femenino,Estandarizada edad," 146,84 "," 120,22 "," 170,77 "
Uruguay,2005,Femenino,Todas edades," 328,64 "," 266,51 "," 380,57 "
Uruguay,2005,Masculino,Estandarizada edad," 245,48 "," 207,89 "," 283,41 "
Uruguay,2005,Masculino,Todas edades," 314,89 "," 266,89 "," 363,05 "
Uruguay,2006,Femenino,Estandarizada edad," 128,44 "," 104,65 "," 150,07 "
Uruguay,2006,Femenino,Todas edades," 295,42 "," 238,18 "," 343,62 "
Uruguay,2006,Masculino,Estandarizada edad," 235,48 "," 199,12 "," 272,67 "
Uruguay,2006,Masculino,Todas edades," 306,94 "," 259,60 "," 354,91 "
Uruguay,2007,Femenino,Estandarizada edad," 141,86 "," 115,67 "," 165,57 "
Uruguay,2007,Femenino,Todas edades," 338,46 "," 272,59 "," 393,59 "
Uruguay,2007,Masculino,Estandarizada edad," 241,93 "," 203,89 "," 280,39 "
Uruguay,2007,Masculino,Todas edades," 322,97 "," 272,13 "," 373,83 "
Uruguay,2008,Femenino,Estandarizada edad," 125,19 "," 101,83 "," 146,69 "
Uruguay,2008,Femenino,Todas edades," 303,83 "," 243,63 "," 355,05 "
Uruguay,2008,Masculino,Estandarizada edad," 215,87 "," 181,84 "," 250,81 "
Uruguay,2008,Masculino,Todas edades," 288,78 "," 243,13 "," 335,12 "
Uruguay,2009,Femenino,Estandarizada edad," 114,94 "," 92,69 "," 135,53 "
Uruguay,2009,Femenino,Todas edades," 290,09 "," 230,20 "," 341,54 "
Uruguay,2009,Masculino,Estandarizada edad," 209,71 "," 176,14 "," 244,05 "
Uruguay,2009,Masculino,Todas edades," 282,86 "," 237,40 "," 328,82 "
Uruguay,2010,Femenino,Estandarizada edad," 121,45 "," 97,65 "," 143,82 "
Uruguay,2010,Femenino,Todas edades," 311,23 "," 246,16 "," 367,79 "
Uruguay,2010,Masculino,Estandarizada edad," 210,67 "," 176,55 "," 246,03 "
Uruguay,2010,Masculino,Todas edades," 285,16 "," 238,86 "," 332,62 "
Uruguay,2011,Femenino,Estandarizada edad," 116,33 "," 93,26 "," 138,15 "
Uruguay,2011,Femenino,Todas edades," 302,76 "," 238,75 "," 358,16 "
Uruguay,2011,Masculino,Estandarizada edad," 205,00 "," 171,67 "," 239,97 "
Uruguay,2011,Masculino,Todas edades," 282,64 "," 236,38 "," 330,43 "
Uruguay,2012,Femenino,Estandarizada edad," 114,94 "," 91,55 "," 137,01 "
Uruguay,2012,Femenino,Todas edades," 308,48 "," 241,44 "," 366,21 "
Uruguay,2012,Masculino,Estandarizada edad," 200,05 "," 167,08 "," 235,12 "
Uruguay,2012,Masculino,Todas edades," 279,01 "," 232,58 "," 327,57 "
Uruguay,2013,Femenino,Estandarizada edad," 107,49 "," 85,22 "," 128,71 "
Uruguay,2013,Femenino,Todas edades," 290,28 "," 225,75 "," 346,16 "
Uruguay,2013,Masculino,Estandarizada edad," 188,12 "," 156,35 "," 222,00 "
Uruguay,2013,Masculino,Todas edades," 265,64 "," 220,33 "," 313,12 "
Uruguay,2014,Femenino,Estandarizada edad," 102,03 "," 80,63 "," 122,38 "
Uruguay,2014,Femenino,Todas edades," 276,87 "," 214,26 "," 330,97 "
Uruguay,2014,Masculino,Estandarizada edad," 180,34 "," 149,23 "," 213,90 "
Uruguay,2014,Masculino,Todas edades," 256,82 "," 212,14 "," 304,25 "
Uruguay,2015,Femenino,Estandarizada edad," 107,54 "," 84,55 "," 129,55 "
Uruguay,2015,Femenino,Todas edades," 299,00 "," 230,34 "," 358,94 "
Uruguay,2015,Masculino,Estandarizada edad," 187,14 "," 154,05 "," 222,72 "
Uruguay,2015,Masculino,Todas edades," 268,23 "," 220,46 "," 318,82 "
Uruguay,2016,Femenino,Estandarizada edad," 103,96 "," 81,29 "," 125,87 "
Uruguay,2016,Femenino,Todas edades," 294,96 "," 225,60 "," 355,90 "
Uruguay,2016,Masculino,Estandarizada edad," 190,62 "," 155,85 "," 228,25 "
Uruguay,2016,Masculino,Todas edades," 276,92 "," 225,91 "," 331,12 "
Uruguay,2017,Femenino,Estandarizada edad," 96,60 "," 75,07 "," 117,52 "
Uruguay,2017,Femenino,Todas edades," 273,70 "," 208,30 "," 331,44 "
Uruguay,2017,Masculino,Estandarizada edad," 174,29 "," 141,70 "," 209,71 "
Uruguay,2017,Masculino,Todas edades," 255,04 "," 206,90 "," 306,43 "
Uruguay,2018,Femenino,Estandarizada edad," 97,73 "," 75,49 "," 119,62 "
Uruguay,2018,Femenino,Todas edades," 277,16 "," 209,92 "," 337,50 "
Uruguay,2018,Masculino,Estandarizada edad," 179,30 "," 144,61 "," 216,86 "
Uruguay,2018,Masculino,Todas edades," 266,01 "," 214,04 "," 321,28 "
Uruguay,2019,Femenino,Estandarizada edad," 97,93 "," 75,15 "," 120,68 "
Uruguay,2019,Femenino,Todas edades," 281,49 "," 212,04 "," 344,87 "
Uruguay,2019,Masculino,Estandarizada edad," 177,81 "," 142,41 "," 216,60 "
Uruguay,2019,Masculino,Todas edades," 265,38 "," 212,07 "," 322,82 "
Estados Unidos,2000,Femenino,Estandarizada edad," 161,01 "," 140,10 "," 175,44 "
Estados Unidos,2000,Femenino,Todas edades," 348,10 "," 295,03 "," 382,51 "
Estados Unidos,2000,Masculino,Estandarizada edad," 245,56 "," 223,63 "," 262,38 "
Estados Unidos,2000,Masculino,Todas edades," 312,25 "," 283,68 "," 333,97 "
Estados Unidos,2001,Femenino,Estandarizada edad," 155,65 "," 135,08 "," 169,85 "
Estados Unidos,2001,Femenino,Todas edades," 339,99 "," 287,16 "," 374,27 "
Estados Unidos,2001,Masculino,Estandarizada edad," 233,62 "," 212,25 "," 249,85 "
Estados Unidos,2001,Masculino,Todas edades," 303,24 "," 274,55 "," 324,80 "
Estados Unidos,2002,Femenino,Estandarizada edad," 151,83 "," 131,37 "," 165,91 "
Estados Unidos,2002,Femenino,Todas edades," 333,45 "," 280,60 "," 367,78 "
Estados Unidos,2002,Masculino,Estandarizada edad," 228,61 "," 207,03 "," 244,90 "
Estados Unidos,2002,Masculino,Todas edades," 301,24 "," 271,66 "," 323,28 "
Estados Unidos,2003,Femenino,Estandarizada edad," 147,01 "," 126,63 "," 161,07 "
Estados Unidos,2003,Femenino,Todas edades," 324,03 "," 271,15 "," 358,41 "
Estados Unidos,2003,Masculino,Estandarizada edad," 220,91 "," 199,32 "," 237,25 "
Estados Unidos,2003,Masculino,Todas edades," 294,42 "," 264,38 "," 316,77 "
Estados Unidos,2004,Femenino,Estandarizada edad," 138,48 "," 118,80 "," 152,29 "
Estados Unidos,2004,Femenino,Todas edades," 305,24 "," 254,05 "," 338,98 "
Estados Unidos,2004,Masculino,Estandarizada edad," 208,04 "," 186,80 "," 224,24 "
Estados Unidos,2004,Masculino,Todas edades," 279,76 "," 250,00 "," 302,06 "
Estados Unidos,2005,Femenino,Estandarizada edad," 135,36 "," 115,71 "," 149,22 "
Estados Unidos,2005,Femenino,Todas edades," 299,57 "," 248,42 "," 333,45 "
Estados Unidos,2005,Masculino,Estandarizada edad," 204,49 "," 182,93 "," 220,91 "
Estados Unidos,2005,Masculino,Todas edades," 276,97 "," 246,66 "," 299,66 "
Estados Unidos,2006,Femenino,Estandarizada edad," 126,81 "," 108,23 "," 140,39 "
Estados Unidos,2006,Femenino,Todas edades," 282,74 "," 233,65 "," 316,17 "
Estados Unidos,2006,Masculino,Estandarizada edad," 193,23 "," 172,33 "," 209,34 "
Estados Unidos,2006,Masculino,Todas edades," 266,90 "," 236,75 "," 289,73 "
Estados Unidos,2007,Femenino,Estandarizada edad," 121,18 "," 102,94 "," 134,79 "
Estados Unidos,2007,Femenino,Todas edades," 273,60 "," 224,70 "," 307,43 "
Estados Unidos,2007,Masculino,Estandarizada edad," 184,44 "," 163,86 "," 200,45 "
Estados Unidos,2007,Masculino,Todas edades," 259,70 "," 229,28 "," 282,89 "
Estados Unidos,2008,Femenino,Estandarizada edad," 118,61 "," 100,54 "," 132,25 "
Estados Unidos,2008,Femenino,Todas edades," 269,87 "," 221,08 "," 304,01 "
Estados Unidos,2008,Masculino,Estandarizada edad," 179,89 "," 159,38 "," 195,92 "
Estados Unidos,2008,Masculino,Todas edades," 257,65 "," 226,78 "," 281,28 "
Estados Unidos,2009,Femenino,Estandarizada edad," 111,93 "," 94,59 "," 125,12 "
Estados Unidos,2009,Femenino,Todas edades," 255,73 "," 208,74 "," 288,95 "
Estados Unidos,2009,Masculino,Estandarizada edad," 173,11 "," 152,93 "," 188,99 "
Estados Unidos,2009,Masculino,Todas edades," 251,28 "," 220,54 "," 274,99 "
Estados Unidos,2010,Femenino,Estandarizada edad," 109,32 "," 92,04 "," 122,90 "
Estados Unidos,2010,Femenino,Todas edades," 252,73 "," 205,66 "," 286,90 "
Estados Unidos,2010,Masculino,Estandarizada edad," 168,92 "," 148,71 "," 184,92 "
Estados Unidos,2010,Masculino,Todas edades," 248,88 "," 217,74 "," 273,04 "
Estados Unidos,2011,Femenino,Estandarizada edad," 106,49 "," 89,53 "," 119,92 "
Estados Unidos,2011,Femenino,Todas edades," 249,42 "," 202,48 "," 283,59 "
Estados Unidos,2011,Masculino,Estandarizada edad," 164,29 "," 144,38 "," 180,07 "
Estados Unidos,2011,Masculino,Todas edades," 247,54 "," 216,04 "," 271,98 "
Estados Unidos,2012,Femenino,Estandarizada edad," 104,13 "," 87,41 "," 117,53 "
Estados Unidos,2012,Femenino,Todas edades," 246,80 "," 199,94 "," 281,29 "
Estados Unidos,2012,Masculino,Estandarizada edad," 161,24 "," 141,30 "," 177,10 "
Estados Unidos,2012,Masculino,Todas edades," 248,12 "," 215,80 "," 273,21 "
Estados Unidos,2013,Femenino,Estandarizada edad," 102,51 "," 85,80 "," 115,93 "
Estados Unidos,2013,Femenino,Todas edades," 245,10 "," 197,90 "," 279,94 "
Estados Unidos,2013,Masculino,Estandarizada edad," 161,02 "," 140,81 "," 177,15 "
Estados Unidos,2013,Masculino,Todas edades," 252,19 "," 218,86 "," 278,10 "
Estados Unidos,2014,Femenino,Estandarizada edad," 101,13 "," 84,53 "," 114,47 "
Estados Unidos,2014,Femenino,Todas edades," 242,60 "," 195,75 "," 277,36 "
Estados Unidos,2014,Masculino,Estandarizada edad," 159,11 "," 138,78 "," 175,44 "
Estados Unidos,2014,Masculino,Todas edades," 252,96 "," 219,00 "," 279,51 "
Estados Unidos,2015,Femenino,Estandarizada edad," 102,86 "," 85,71 "," 116,68 "
Estados Unidos,2015,Femenino,Todas edades," 249,30 "," 200,76 "," 285,48 "
Estados Unidos,2015,Masculino,Estandarizada edad," 159,85 "," 139,14 "," 176,62 "
Estados Unidos,2015,Masculino,Todas edades," 258,28 "," 223,29 "," 285,96 "
Estados Unidos,2016,Femenino,Estandarizada edad," 101,19 "," 84,09 "," 114,83 "
Estados Unidos,2016,Femenino,Todas edades," 246,70 "," 198,07 "," 282,72 "
Estados Unidos,2016,Masculino,Estandarizada edad," 159,26 "," 138,40 "," 176,23 "
Estados Unidos,2016,Masculino,Todas edades," 261,81 "," 225,98 "," 290,38 "
Estados Unidos,2017,Femenino,Estandarizada edad," 100,86 "," 83,33 "," 114,86 "
Estados Unidos,2017,Femenino,Todas edades," 248,74 "," 198,45 "," 285,80 "
Estados Unidos,2017,Masculino,Estandarizada edad," 159,33 "," 138,14 "," 176,67 "
Estados Unidos,2017,Masculino,Todas edades," 267,22 "," 230,13 "," 297,09 "
Estados Unidos,2018,Femenino,Estandarizada edad," 101,54 "," 83,67 "," 115,76 "
Estados Unidos,2018,Femenino,Todas edades," 253,64 "," 201,99 "," 291,66 "
Estados Unidos,2018,Masculino,Estandarizada edad," 158,31 "," 137,00 "," 175,91 "
Estados Unidos,2018,Masculino,Todas edades," 271,72 "," 233,68 "," 302,78 "
Estados Unidos,2019,Femenino,Estandarizada edad," 101,54 "," 83,90 "," 115,72 "
Estados Unidos,2019,Femenino,Todas edades," 255,40 "," 204,46 "," 293,60 "
Estados Unidos,2019,Masculino,Estandarizada edad," 157,95 "," 136,29 "," 175,83 "
Estados Unidos,2019,Masculino,Todas edades," 275,52 "," 236,36 "," 307,58 "
San Vicente y las Granadinas,2000,Femenino,Estandarizada edad," 273,38 "," 222,64 "," 328,74 "
San Vicente y las Granadinas,2000,Femenino,Todas edades," 263,02 "," 215,08 "," 315,29 "
San Vicente y las Granadinas,2000,Masculino,Estandarizada edad," 297,96 "," 243,79 "," 360,16 "
San Vicente y las Granadinas,2000,Masculino,Todas edades," 211,54 "," 172,79 "," 256,21 "
San Vicente y las Granadinas,2001,Femenino,Estandarizada edad," 252,96 "," 205,29 "," 305,30 "
San Vicente y las Granadinas,2001,Femenino,Todas edades," 248,08 "," 201,97 "," 298,44 "
San Vicente y las Granadinas,2001,Masculino,Estandarizada edad," 302,11 "," 245,88 "," 366,98 "
San Vicente y las Granadinas,2001,Masculino,Todas edades," 218,85 "," 177,67 "," 266,53 "
San Vicente y las Granadinas,2002,Femenino,Estandarizada edad," 255,62 "," 207,00 "," 308,81 "
San Vicente y las Granadinas,2002,Femenino,Todas edades," 254,15 "," 206,25 "," 306,03 "
San Vicente y las Granadinas,2002,Masculino,Estandarizada edad," 298,17 "," 243,00 "," 361,66 "
San Vicente y las Granadinas,2002,Masculino,Todas edades," 216,70 "," 176,29 "," 263,29 "
San Vicente y las Granadinas,2003,Femenino,Estandarizada edad," 246,37 "," 199,59 "," 297,34 "
San Vicente y las Granadinas,2003,Femenino,Todas edades," 248,26 "," 201,51 "," 298,61 "
San Vicente y las Granadinas,2003,Masculino,Estandarizada edad," 281,69 "," 229,24 "," 341,73 "
San Vicente y las Granadinas,2003,Masculino,Todas edades," 207,40 "," 168,49 "," 252,03 "
San Vicente y las Granadinas,2004,Femenino,Estandarizada edad," 247,12 "," 200,43 "," 297,85 "
San Vicente y las Granadinas,2004,Femenino,Todas edades," 247,00 "," 200,74 "," 296,69 "
San Vicente y las Granadinas,2004,Masculino,Estandarizada edad," 284,06 "," 230,96 "," 345,21 "
San Vicente y las Granadinas,2004,Masculino,Todas edades," 210,75 "," 170,93 "," 256,76 "
San Vicente y las Granadinas,2005,Femenino,Estandarizada edad," 239,35 "," 194,69 "," 288,41 "
San Vicente y las Granadinas,2005,Femenino,Todas edades," 237,36 "," 193,48 "," 285,14 "
San Vicente y las Granadinas,2005,Masculino,Estandarizada edad," 287,45 "," 234,43 "," 348,38 "
San Vicente y las Granadinas,2005,Masculino,Todas edades," 211,18 "," 171,83 "," 256,63 "
San Vicente y las Granadinas,2006,Femenino,Estandarizada edad," 261,30 "," 212,21 "," 315,75 "
San Vicente y las Granadinas,2006,Femenino,Todas edades," 267,62 "," 217,72 "," 322,45 "
San Vicente y las Granadinas,2006,Masculino,Estandarizada edad," 294,27 "," 239,51 "," 356,31 "
San Vicente y las Granadinas,2006,Masculino,Todas edades," 223,94 "," 182,04 "," 271,62 "
San Vicente y las Granadinas,2007,Femenino,Estandarizada edad," 283,57 "," 230,16 "," 342,48 "
San Vicente y las Granadinas,2007,Femenino,Todas edades," 298,75 "," 242,92 "," 359,84 "
San Vicente y las Granadinas,2007,Masculino,Estandarizada edad," 309,91 "," 251,17 "," 375,91 "
San Vicente y las Granadinas,2007,Masculino,Todas edades," 246,10 "," 199,24 "," 299,07 "
San Vicente y las Granadinas,2008,Femenino,Estandarizada edad," 297,97 "," 243,06 "," 358,47 "
San Vicente y las Granadinas,2008,Femenino,Todas edades," 322,53 "," 263,75 "," 386,89 "
San Vicente y las Granadinas,2008,Masculino,Estandarizada edad," 312,42 "," 252,28 "," 380,02 "
San Vicente y las Granadinas,2008,Masculino,Todas edades," 257,89 "," 208,26 "," 314,06 "
San Vicente y las Granadinas,2009,Femenino,Estandarizada edad," 286,26 "," 233,79 "," 343,45 "
San Vicente y las Granadinas,2009,Femenino,Todas edades," 318,01 "," 260,53 "," 380,29 "
San Vicente y las Granadinas,2009,Masculino,Estandarizada edad," 289,55 "," 233,32 "," 353,04 "
San Vicente y las Granadinas,2009,Masculino,Todas edades," 250,20 "," 201,75 "," 305,39 "
San Vicente y las Granadinas,2010,Femenino,Estandarizada edad," 278,86 "," 227,16 "," 335,29 "
San Vicente y las Granadinas,2010,Femenino,Todas edades," 315,58 "," 258,02 "," 378,06 "
San Vicente y las Granadinas,2010,Masculino,Estandarizada edad," 284,74 "," 228,64 "," 349,02 "
San Vicente y las Granadinas,2010,Masculino,Todas edades," 258,21 "," 207,45 "," 316,78 "
San Vicente y las Granadinas,2011,Femenino,Estandarizada edad," 266,18 "," 215,65 "," 320,54 "
San Vicente y las Granadinas,2011,Femenino,Todas edades," 312,97 "," 254,49 "," 375,41 "
San Vicente y las Granadinas,2011,Masculino,Estandarizada edad," 279,03 "," 223,14 "," 343,45 "
San Vicente y las Granadinas,2011,Masculino,Todas edades," 264,35 "," 211,65 "," 325,42 "
San Vicente y las Granadinas,2012,Femenino,Estandarizada edad," 252,41 "," 204,03 "," 304,39 "
San Vicente y las Granadinas,2012,Femenino,Todas edades," 307,54 "," 249,54 "," 369,25 "
San Vicente y las Granadinas,2012,Masculino,Estandarizada edad," 284,13 "," 227,02 "," 350,04 "
San Vicente y las Granadinas,2012,Masculino,Todas edades," 283,21 "," 226,56 "," 348,74 "
San Vicente y las Granadinas,2013,Femenino,Estandarizada edad," 249,57 "," 201,57 "," 301,64 "
San Vicente y las Granadinas,2013,Femenino,Todas edades," 311,65 "," 252,84 "," 374,90 "
San Vicente y las Granadinas,2013,Masculino,Estandarizada edad," 288,68 "," 230,75 "," 355,75 "
San Vicente y las Granadinas,2013,Masculino,Todas edades," 299,37 "," 239,63 "," 368,70 "
San Vicente y las Granadinas,2014,Femenino,Estandarizada edad," 236,77 "," 190,33 "," 287,39 "
San Vicente y las Granadinas,2014,Femenino,Todas edades," 300,72 "," 242,95 "," 363,01 "
San Vicente y las Granadinas,2014,Masculino,Estandarizada edad," 280,91 "," 223,10 "," 347,87 "
San Vicente y las Granadinas,2014,Masculino,Todas edades," 298,85 "," 237,81 "," 369,72 "
San Vicente y las Granadinas,2015,Femenino,Estandarizada edad," 227,96 "," 181,98 "," 278,12 "
San Vicente y las Granadinas,2015,Femenino,Todas edades," 293,70 "," 235,71 "," 356,18 "
San Vicente y las Granadinas,2015,Masculino,Estandarizada edad," 278,16 "," 219,77 "," 346,44 "
San Vicente y las Granadinas,2015,Masculino,Todas edades," 307,77 "," 243,71 "," 382,78 "
San Vicente y las Granadinas,2016,Femenino,Estandarizada edad," 217,97 "," 172,44 "," 268,38 "
San Vicente y las Granadinas,2016,Femenino,Todas edades," 285,59 "," 227,02 "," 349,36 "
San Vicente y las Granadinas,2016,Masculino,Estandarizada edad," 252,40 "," 198,90 "," 315,12 "
San Vicente y las Granadinas,2016,Masculino,Todas edades," 290,69 "," 229,49 "," 362,50 "
San Vicente y las Granadinas,2017,Femenino,Estandarizada edad," 222,00 "," 174,06 "," 275,87 "
San Vicente y las Granadinas,2017,Femenino,Todas edades," 295,02 "," 232,65 "," 364,05 "
San Vicente y las Granadinas,2017,Masculino,Estandarizada edad," 252,63 "," 197,41 "," 318,11 "
San Vicente y las Granadinas,2017,Masculino,Todas edades," 300,95 "," 235,64 "," 378,31 "
San Vicente y las Granadinas,2018,Femenino,Estandarizada edad," 214,40 "," 166,93 "," 268,24 "
San Vicente y las Granadinas,2018,Femenino,Todas edades," 291,57 "," 228,32 "," 362,12 "
San Vicente y las Granadinas,2018,Masculino,Estandarizada edad," 246,76 "," 190,69 "," 313,61 "
San Vicente y las Granadinas,2018,Masculino,Todas edades," 298,01 "," 230,93 "," 377,69 "
San Vicente y las Granadinas,2019,Femenino,Estandarizada edad," 214,16 "," 165,24 "," 270,57 "
San Vicente y las Granadinas,2019,Femenino,Todas edades," 293,59 "," 227,90 "," 368,15 "
San Vicente y las Granadinas,2019,Masculino,Estandarizada edad," 243,07 "," 186,24 "," 311,28 "
San Vicente y las Granadinas,2019,Masculino,Todas edades," 297,09 "," 228,26 "," 379,23 "
Venezuela,2000,Femenino,Estandarizada edad," 183,87 "," 152,64 "," 212,50 "
Venezuela,2000,Femenino,Todas edades," 115,38 "," 95,69 "," 133,57 "
Venezuela,2000,Masculino,Estandarizada edad," 275,48 "," 237,96 "," 310,91 "
Venezuela,2000,Masculino,Todas edades," 139,65 "," 121,40 "," 157,30 "
Venezuela,2001,Femenino,Estandarizada edad," 185,64 "," 154,01 "," 214,53 "
Venezuela,2001,Femenino,Todas edades," 119,46 "," 98,90 "," 138,33 "
